06,BROWARD,1281,NOVA HIGH SCHOOL,526,504,61,17,22,41,16,5
06,BROWARD,1291,WILLIAM T. MCFATTER TECHNICAL COLLEGE,70,515,81,6,13,47,16,19
06,BROWARD,1311,NOVA MIDDLE SCHOOL,61,531,95,0,5,13,31,51
06,BROWARD,1391,LAUDERHILL 6-12,30,499,47,13,40,30,17,0
06,BROWARD,1451,PLANTATION HIGH SCHOOL,466,483,27,47,26,22,3,2
06,BROWARD,1631,ANNABEL C. PERRY PK-8,4,*,*,*,*,*,*,*
06,BROWARD,1661,HOLLYWOOD HILLS HIGH SCHOOL,414,487,34,44,21,29,3,2
06,BROWARD,1681,COCONUT CREEK HIGH SCHOOL,180,493,43,32,25,37,4,1
06,BROWARD,1701,LAUDERDALE LAKES MIDDLE SCHOOL,30,527,100,0,0,23,47,30
06,BROWARD,1711,DEERFIELD BEACH HIGH SCHOOL,466,489,37,41,22,27,6,3
06,BROWARD,1741,BOYD H. ANDERSON HIGH SCHOOL,401,473,15,71,14,14,1,0
06,BROWARD,1751,MIRAMAR HIGH SCHOOL,429,484,26,51,23,19,4,3
06,BROWARD,1752,WHISPERING PINES EXCEPTIONAL EDUCATION CENTER,14,479,7,64,29,7,0,0
06,BROWARD,1791,APOLLO MIDDLE SCHOOL,42,534,98,0,2,12,31,55
06,BROWARD,1871,CRYSTAL LAKE MIDDLE SCHOOL,41,529,98,0,2,15,44,39
06,BROWARD,1881,PINES MIDDLE SCHOOL,8,*,*,*,*,*,*,*
06,BROWARD,1891,SEMINOLE MIDDLE SCHOOL,55,533,98,0,2,22,24,53
06,BROWARD,1901,PIPER HIGH SCHOOL,519,485,29,50,21,22,6,2
06,BROWARD,1931,COOPER CITY HIGH SCHOOL,472,509,69,15,16,38,20,12
06,BROWARD,2021,GLADES MIDDLE SCHOOL,45,544,100,0,0,2,16,82
06,BROWARD,2041,BEACHSIDE MONTESSORI VILLAGE,32,540,100,0,0,0,41,59
06,BROWARD,2052,WESTPINE MIDDLE SCHOOL,23,533,100,0,0,17,30,52
06,BROWARD,2121,JAMES S. RICKARDS MIDDLE SCHOOL,23,521,96,0,4,43,26,26
06,BROWARD,2123,CYPRESS RUN ALTERNATIVE/ESE,9,*,*,*,*,*,*,*
06,BROWARD,2221,ATLANTIC TECHNICAL COLLEGE,56,518,89,5,5,50,21,18
06,BROWARD,2351,SOUTH PLANTATION HIGH SCHOOL,553,489,37,41,23,28,6,2
06,BROWARD,2561,CORAL SPRINGS MIDDLE SCHOOL,32,535,100,0,0,9,34,56
06,BROWARD,2571,PIONEER MIDDLE SCHOOL,36,553,100,0,0,0,6,94
06,BROWARD,2611,BAIR MIDDLE SCHOOL,19,537,100,0,0,26,21,53
06,BROWARD,2711,RAMBLEWOOD MIDDLE SCHOOL,29,547,100,0,0,0,17,83
06,BROWARD,2751,J. P. TARAVELLA HIGH SCHOOL,781,490,36,44,20,26,7,3
06,BROWARD,2831,WESTERN HIGH SCHOOL,626,505,66,16,18,41,17,8
06,BROWARD,2971,SILVER LAKES MIDDLE SCHOOL,11,516,91,0,9,64,18,9
06,BROWARD,3001,WALTER C. YOUNG MIDDLE SCHOOL,38,541,100,0,0,8,21,71
06,BROWARD,3051,FOREST GLEN MIDDLE SCHOOL,60,542,100,0,0,3,22,75
06,BROWARD,3101,LYONS CREEK MIDDLE SCHOOL,58,537,100,0,0,9,24,67
06,BROWARD,3151,TEQUESTA TRACE MIDDLE SCHOOL,54,*,100,*,*,*,*,*
06,BROWARD,3222,CROSS CREEK SCHOOL,14,459,7,86,7,7,0,0
06,BROWARD,3331,SILVER TRAIL MIDDLE SCHOOL,56,547,100,0,0,0,9,91
06,BROWARD,3391,CHARLES W FLANAGAN HIGH SCHOOL,592,500,54,27,19,30,17,7
06,BROWARD,3431,SAWGRASS SPRINGS MIDDLE SCHOOL,26,545,100,0,0,0,12,88
06,BROWARD,3471,INDIAN RIDGE MIDDLE SCHOOL,82,542,100,0,0,4,20,77
06,BROWARD,3541,MONARCH HIGH SCHOOL,598,490,41,38,21,32,7,2
06,BROWARD,3622,FALCON COVE MIDDLE SCHOOL,101,*,100,*,*,*,*,*
06,BROWARD,3623,CYPRESS BAY HIGH SCHOOL,1029,517,79,9,13,31,21,27
06,BROWARD,3651,DAVE THOMAS EDUCATION CENTER WEST,89,459,2,91,7,2,0,0
06,BROWARD,3731,EVERGLADES HIGH SCHOOL,468,500,56,26,18,33,16,7
06,BROWARD,3851,COLLEGE ACADEMY AT BROWARD COLLEGE,1,*,*,*,*,*,*,*
06,BROWARD,3861,CORAL GLADES HIGH SCHOOL,478,497,48,35,17,27,11,10
06,BROWARD,3871,WESTGLADES MIDDLE SCHOOL,62,547,100,0,0,5,6,89
06,BROWARD,3911,NEW RENAISSANCE MIDDLE SCHOOL,14,526,93,0,7,14,43,36
06,BROWARD,3971,WEST BROWARD HIGH SCHOOL,545,510,71,14,15,38,19,15
06,BROWARD,4772,MILLENNIUM 6-12 COLLEGIATE ACADEMY,120,519,88,6,6,38,28,23
06,BROWARD,5003,SOMERSET PREP ACADEMY AT N LAUDERDALE,8,*,*,*,*,*,*,*
06,BROWARD,5006,SOMERSET PREP ACADEMY HIGH AT N LAUDERDALE,36,483,19,53,28,14,6,0
06,BROWARD,5007,SOMERSET ACADEMY CHARTER HIGH SCHOOL MIRAMAR,49,484,18,45,37,12,6,0
06,BROWARD,5009,ANDREWS HIGH SCHOOL,97,452,2,96,2,1,1,0
06,BROWARD,5010,FRANKLIN ACADEMY SUNRISE,24,533,100,0,0,4,46,50
06,BROWARD,5012,FRANKLIN ACADEMY PEMBROKE PINES,23,533,100,0,0,13,35,52
06,BROWARD,5015,AVANT GARDE ACADEMY K-8 BROWARD,39,506,67,15,18,38,15,13
06,BROWARD,5020,RENAISSANCE CHARTER SCHOOL OF CORAL SPRINGS,24,518,96,0,4,54,33,8
06,BROWARD,5024,IMAGINE SCHOOLS AT BROWARD,29,531,100,0,0,14,45,41
06,BROWARD,5028,ACADEMIC SOLUTIONS HIGH SCHOOL,24,474,21,63,17,13,8,0
06,BROWARD,5032,FLAGLER HIGH,12,458,8,92,0,8,0,0
06,BROWARD,5037,FRANKLIN ACADEMY COOPER CITY,24,543,96,0,4,4,13,79
06,BROWARD,5046,FRANKLIN ACADEMY F,17,514,94,0,6,71,12,12
06,BROWARD,5048,RENAISSANCE CHARTER SCHOOL AT UNIVERSITY,1,*,*,*,*,*,*,*
06,BROWARD,5049,RENAISSANCE CHARTER SCHOOL AT COOPER CITY,18,530,100,0,0,17,39,44
06,BROWARD,5060,SUNED HIGH SCHOOL,31,454,0,90,10,0,0,0
06,BROWARD,5081,CITY/PEMBROKE PINES CHARTER MIDDLE SCHOOL,89,538,100,0,0,6,26,69
06,BROWARD,5091,CITY OF CORAL SPRINGS CHARTER,229,504,63,18,19,39,13,11
06,BROWARD,5111,IMAGINE CHARTER SCHOOL AT WESTON,23,531,91,0,9,13,22,57
06,BROWARD,5121,CITY/PEMBROKE PINES CHARTER HIGH SCHOOL,425,506,68,16,15,42,16,11
06,BROWARD,5142,FRANKLIN ACADEMY PEMBROKE PINES HIGH SCHOOL,222,493,40,32,28,30,8,2
06,BROWARD,5151,SOMERSET ACADEMY MIDDLE SCHOOL,43,536,100,0,0,12,26,63
06,BROWARD,5182,BEN GAMLA PREPARATORY CHARTER HIGH SCHOOL,67,500,60,28,12,43,6,10
06,BROWARD,5204,BEN GAMLA PREPARATORY SCHOOL,17,520,82,0,18,29,29,24
06,BROWARD,5209,ASCEND CAREER ACADEMY,26,464,15,73,12,15,0,0
06,BROWARD,5219,CHAMPIONSHIP ACADEMY OF DISTINCTION HIGH,29,489,31,21,48,31,0,0
06,BROWARD,5221,SOMERSET ACADEMY CHARTER HIGH,241,522,83,5,12,24,23,35
06,BROWARD,5224,SOMERSET ACADEMY KEY CHARTER HIGH SCHOOL,18,476,17,67,17,17,0,0
06,BROWARD,5233,ACADEMIC SOLUTIONS ACADEMY A,10,*,0,*,*,*,*,*
06,BROWARD,5323,MELROSE HIGH,16,*,0,*,*,*,*,*
06,BROWARD,5331,DOLPHIN PARK HIGH,23,458,0,91,9,0,0,0
06,BROWARD,5341,NORTH UNIVERSITY HIGH,29,454,3,86,10,3,0,0
06,BROWARD,5351,LAUDERHILL HIGH,19,*,0,*,*,*,*,*
06,BROWARD,5362,HOLLYWOOD ACADEMY OF ARTS AND SCIENCE MIDDLE,20,528,100,0,0,25,50,25
06,BROWARD,5371,NORTH BROWARD ACADEMY OF EXCELLENCE MIDDLE,19,527,89,0,11,16,32,42
06,BROWARD,5381,PARAGON ACADEMY OF TECHNOLOGY,1,*,*,*,*,*,*,*
06,BROWARD,5396,SOMERSET ARTS CONSERVATORY,54,527,93,2,6,20,33,39
06,BROWARD,5406,SOMERSET ACADEMY MIDDLE (MIRAMAR CAMPUS),21,538,100,0,0,5,14,81
06,BROWARD,5407,EVEREST CHARTER SCHOOL,1,*,*,*,*,*,*,*
06,BROWARD,5416,INTERNATIONAL SCHOOL OF BROWARD,9,*,*,*,*,*,*,*
06,BROWARD,5481,SUNRISE HIGH SCHOOL,49,450,0,98,2,0,0,0
06,BROWARD,5791,AVANT GARDE ACADEMY OF BROWARD,62,492,42,37,21,35,5,2
06,BROWARD,5861,SUNED HIGH SCHOOL OF NORTH BROWARD,9,*,*,*,*,*,*,*
06,BROWARD,6501,HENRY D PERRY EDUCATIONAL CENTER,75,460,7,83,11,4,3,0
06,BROWARD,7004,BROWARD VIRTUAL FRANCHISE,37,516,86,8,5,43,24,19
07,CALHOUN,0021,BLOUNTSTOWN HIGH SCHOOL,109,507,63,20,17,30,20,13
07,CALHOUN,0101,ALTHA PUBLIC SCHOOL,68,500,59,24,18,41,10,7
07,CALHOUN,7001,CALHOUN VIRTUAL INSTRUCTION PROGRAM,2,*,*,*,*,*,*,*
08,CHARLOTTE,0031,CHARLOTTE HIGH SCHOOL,446,501,55,20,25,39,11,6
08,CHARLOTTE,0042,CHARLOTTE HARBOR SCHOOL,4,*,*,*,*,*,*,*
08,CHARLOTTE,0051,LEMON BAY HIGH SCHOOL,237,508,68,15,17,35,19,14
08,CHARLOTTE,0121,PUNTA GORDA MIDDLE SCHOOL,1,*,*,*,*,*,*,*
08,CHARLOTTE,0131,PORT CHARLOTTE MIDDLE SCHOOL,1,*,*,*,*,*,*,*
08,CHARLOTTE,0151,PORT CHARLOTTE HIGH SCHOOL,283,503,61,17,22,38,16,7
08,CHARLOTTE,0171,THE ACADEMY,30,467,10,73,17,10,0,0
08,CHARLOTTE,0282,CROSSROADS HOPE ACADEMY,1,*,*,*,*,*,*,*
08,CHARLOTTE,0502,FLORIDA SOUTHWESTERN COLLEGIATE HIGH SCHOOL,85,531,96,2,1,26,22,48
08,CHARLOTTE,7004,CHARLOTTE VIRTUAL FRANCHISE,17,496,41,29,29,41,0,0
09,CITRUS,0031,CITRUS HIGH SCHOOL,197,494,47,29,23,34,10,3
09,CITRUS,0042,INVERNESS MIDDLE SCHOOL,23,531,100,0,0,13,35,52
09,CITRUS,0083,CRYSTAL RIVER MIDDLE SCHOOL,28,537,100,0,0,4,32,64
09,CITRUS,0121,CRYSTAL RIVER HIGH SCHOOL,188,500,52,19,29,40,9,3
09,CITRUS,0162,LECANTO MIDDLE SCHOOL,31,530,100,0,0,26,35,39
09,CITRUS,0163,LECANTO HIGH SCHOOL,242,493,41,31,28,33,6,2
09,CITRUS,0201,CREST SCHOOL,2,*,*,*,*,*,*,*
09,CITRUS,0211,CITRUS SPRINGS MIDDLE SCHOOL,20,534,100,0,0,5,30,65
09,CITRUS,0215,ACADEMY OF ENVIRONMENTAL SCIENCE,2,*,*,*,*,*,*,*
09,CITRUS,0216,CITRUS MYCROSCHOOL,6,*,*,*,*,*,*,*
09,CITRUS,0321,CITRUS COUNTY RENAISSANCE CENTER,5,*,*,*,*,*,*,*
10,CLAY,0020,FLORIDA YOUTH CHALLENGE ACADEMY,2,*,*,*,*,*,*,*
10,CLAY,0021,GREEN COVE SPRINGS JUNIOR HIGH SCHOOL,40,529,95,3,3,15,38,43
10,CLAY,0111,R. C. BANNERMAN LEARNING CENTER,18,475,17,67,17,17,0,0
10,CLAY,0114,CATAPULT ACADEMY,4,*,*,*,*,*,*,*
10,CLAY,0252,ORANGE PARK HIGH SCHOOL,364,496,49,29,22,30,12,7
10,CLAY,0311,KEYSTONE HEIGHTS JUNIOR/SENIOR HIGH,179,504,64,21,16,37,20,6
10,CLAY,0341,CLAY HIGH SCHOOL,344,500,57,21,22,42,10,6
10,CLAY,0351,LAKESIDE JUNIOR HIGH SCHOOL,47,548,100,0,0,2,15,83
10,CLAY,0361,ORANGE PARK JUNIOR HIGH SCHOOL,56,526,95,0,5,29,38,29
10,CLAY,0371,WILKINSON JUNIOR HIGH SCHOOL,7,*,*,*,*,*,*,*
10,CLAY,0391,MIDDLEBURG HIGH SCHOOL,502,501,55,22,24,35,14,6
10,CLAY,0431,RIDGEVIEW HIGH SCHOOL,281,502,55,26,19,30,17,8
10,CLAY,0481,LAKE ASBURY JUNIOR HIGH SCHOOL,27,537,100,0,0,4,19,78
10,CLAY,0551,FLEMING ISLAND HIGH SCHOOL,508,511,71,14,14,30,25,16
10,CLAY,0611,OAKLEAF JUNIOR HIGH,47,534,98,2,0,11,30,57
10,CLAY,0661,OAKLEAF HIGH SCHOOL,600,503,57,27,16,29,16,13
10,CLAY,0663,FLORIDA CYBER CHARTER ACADEMY AT CLAY,5,*,*,*,*,*,*,*
10,CLAY,7004,CLAY VIRTUAL FRANCHISE,15,508,60,20,20,33,13,13
11,COLLIER,0051,EVERGLADES CITY SCHOOL,23,496,52,22,26,43,9,0
11,COLLIER,0151,NAPLES HIGH SCHOOL,479,509,68,15,17,37,16,15
11,COLLIER,0251,PINE RIDGE MIDDLE SCHOOL,2,*,*,*,*,*,*,*
11,COLLIER,0261,LELY HIGH SCHOOL,447,505,63,20,17,38,12,13
11,COLLIER,0271,IMMOKALEE HIGH SCHOOL,342,498,53,26,21,36,11,6
11,COLLIER,0282,LORENZO WALKER TECHNICAL HIGH SCHOOL,134,509,72,12,16,43,22,7
11,COLLIER,0311,BARRON COLLIER HIGH SCHOOL,457,519,86,5,9,36,25,25
11,COLLIER,0392,GULF COAST HIGH SCHOOL,674,516,79,8,13,36,17,26
11,COLLIER,0401,OAKRIDGE MIDDLE SCHOOL,6,*,*,*,*,*,*,*
11,COLLIER,0452,NORTH NAPLES MIDDLE SCHOOL,1,*,*,*,*,*,*,*
11,COLLIER,0493,PALMETTO RIDGE HIGH SCHOOL,620,506,70,13,16,49,14,7
11,COLLIER,0501,GOLDEN GATE HIGH SCHOOL,444,498,52,23,24,36,11,5
11,COLLIER,7001,COLLIER VIRTUAL INSTRUCTION PROGRAM,3,*,*,*,*,*,*,*
11,COLLIER,9004,IMMOKALEE TEEN PARENTING PROG,6,*,*,*,*,*,*,*
11,COLLIER,9008,NAPLES AREA TEENAGE PARENTING,3,*,*,*,*,*,*,*
11,COLLIER,9015,THE PHOENIX PROGRAM NAPLES,16,480,25,63,13,25,0,0
11,COLLIER,9026,THE PHOENIX PROGRAM-IMMOKALEE,8,*,*,*,*,*,*,*
11,COLLIER,9027,BEACON HIGH SCHOOL,58,467,5,74,21,5,0,0
11,COLLIER,9032,MARCO ISLAND ACADEMY,20,493,45,35,20,40,5,0
11,COLLIER,9035,MASON CLASSICAL ACADEMY,45,523,96,0,4,42,22,31
12,COLUMBIA,0011,COLUMBIA HIGH SCHOOL,379,495,47,36,17,27,12,8
12,COLUMBIA,0123,FORT WHITE HIGH SCHOOL,172,490,37,35,28,27,10,0
12,COLUMBIA,0221,PATHWAYS ACADEMY,1,*,*,*,*,*,*,*
12,COLUMBIA,0241,LAKE CITY MIDDLE SCHOOL,14,507,79,7,14,71,0,7
12,COLUMBIA,0402,BELMONT ACADEMY,30,502,60,20,20,43,13,3
13,MIAMI-DADE,0041,AIR BASE K-8 CENTER FOR INTERNATIONAL EDUC,24,535,100,0,0,17,33,50
13,MIAMI-DADE,0070,CORAL REEF MONTESSORI ACADEMY CHARTER,9,*,*,*,*,*,*,*
13,MIAMI-DADE,0071,EUGENIA B. THOMAS K-8 CENTER,21,538,100,0,0,5,19,76
13,MIAMI-DADE,0091,BOB GRAHAM EDUCATION CENTER,11,*,100,*,*,*,*,*
13,MIAMI-DADE,0092,NORMAN S. EDELCUP/SUNNY ISLES BEACH K-8,50,540,100,0,0,8,24,68
13,MIAMI-DADE,0122,DR. ROLANDO ESPINOSA K-8 CENTER,30,533,100,0,0,10,27,63
13,MIAMI-DADE,0231,AVENTURA WATERWAYS K-8 CENTER,40,546,100,0,0,8,8,85
13,MIAMI-DADE,0241,RUTH K. BROAD BAY HARBOR K-8 CENTER,33,552,100,0,0,0,9,91
13,MIAMI-DADE,0332,SOMERSET ACADEMY (SILVER PALMS),34,527,97,0,3,26,38,32
13,MIAMI-DADE,0761,FIENBERG/FISHER K-8 CENTER,1,*,*,*,*,*,*,*
